trans_id,item_id,store_id,date_time,quantity,change_type_id
{C9E4E6A6-D2F5-48E4-AF4B-17DF9D756DFA},100102,0,2021-01-01 00:01:30,-2,1
{6BB38897-73EE-4FAD-ADF6-655E459DCCD0},100916,0,2021-01-01 00:43:30,-6,1
{8914C699-ED51-4D00-B002-20C488CF55BA},100730,0,2021-01-01 00:57:57,-7,1
{60BE8AA9-7ECE-4337-9A62-799ADD5B2476},100893,0,2021-01-01 01:03:55,-4,1
{440E8A66-2D27-42E7-95E9-CC272D12FA7A},100611,0,2021-01-01 01:16:33,-1,1
{BA95997A-0D8B-49AA-832F-4638238060AB},100594,0,2021-01-01 01:38:29,-6,1
{E2152835-699B-4D09-B1CF-8197790B03A5},100290,0,2021-01-01 01:42:04,-10,1
{D137D53F-22EB-46C5-9421-322962291C42},100889,0,2021-01-01 01:55:17,-9,1
{C69EE067-61AC-4DED-A869-DB731B5B56AA},100457,0,2021-01-01 02:10:16,-7,1
{0ABA13CE-46D9-4654-9391-719AF8622FB0},100250,0,2021-01-01 02:18:26,-1,1
{D67E3557-1BE9-487E-B5F6-AF37A2F7310B},100656,0,2021-01-01 02:27:54,-8,1
{565C46E3-B069-462B-930B-0E92DD20E64A},100899,0,2021-01-01 02:57:47,-1,1
{A7705518-807D-429A-A855-89A3134386E5},100890,0,2021-01-01 03:25:19,-5,1
{FF48AE8B-C586-461E-8035-C50B9A1B605F},100750,0,2021-01-01 03:38:08,-9,1
{C3357FA5-AB77-47E3-BCF4-B7A2FD74A52E},100442,0,2021-01-01 03:46:14,-10,1
{7E0D6B37-6D0F-4FE7-B9D1-9986BE3C656B},100087,0,2021-01-01 03:50:32,-7,1
{BFFB505D-9DC2-471E-9A7A-F22613503148},100405,0,2021-01-01 04:00:31,-10,1
{41A4AD4B-5F60-403E-B674-54371A89C7E3},100998,0,2021-01-01 04:22:31,-10,1
{74810C0E-7005-44A2-9BDC-9015A405BA1D},100089,0,2021-01-01 04:32:36,-9,1
{C9DEBE18-9517-4458-861E-270101FEC8CE},100320,0,2021-01-01 05:31:36,-1,1
{63E9C64C-E67F-4299-9D4B-407B90064C0E},100174,0,2021-01-01 05:53:13,-1,1
{165CA006-4905-4C8C-970D-AF34112B63B8},100146,0,2021-01-01 06:31:54,-3,1
{98FF34F0-D592-425B-AFBC-162447832D37},100743,0,2021-01-01 07:27:09,-5,1
{898BAEED-087C-486E-ADC5-53144B08A192},100189,0,2021-01-01 07:29:17,-5,1
{F71467AB-0622-4C3B-A5F3-FCC62A54281A},100165,0,2021-01-01 07:31:47,-3,1
{B525A2FF-A0BD-4E85-BA44-D8395B14D87C},100010,0,2021-01-01 07:34:58,-5,1
{7C4B524B-12CF-4785-953F-0D7F5240E77A},100505,0,2021-01-01 07:44:48,-2,1
{EF78C730-64B7-4887-AF62-524B7F509CD2},100173,0,2021-01-01 07:56:21,-7,1
{7BC3EB69-62F7-48CC-8CAF-77215E4E5E72},100912,0,2021-01-01 08:03:49,-3,1
{E7A72054-055D-4935-9A19-AF0DBBAEBF31},100541,0,2021-01-01 08:20:44,-6,1
{F803E8E4-AF62-4DF6-AED1-F9019A06494F},100102,0,2021-01-01 09:20:34,-4,1
{B874F64F-AD9D-48D0-BFE3-F505A66819C3},100933,0,2021-01-01 09:49:09,-6,1
{B107B474-6CC1-4103-A573-9A0ABA01EBAD},100747,0,2021-01-01 09:54:30,-10,1
{F50371BC-7196-4D15-B40C-72B5CE26D470},100981,0,2021-01-01 10:00:36,-5,1
{4517888B-8A19-45C6-BC2C-DD9E591F6B93},100531,0,2021-01-01 10:13:27,-2,1
{B39D23FA-D0F2-47D7-9D96-B978D083C3B5},100948,0,2021-01-01 10:19:00,-7,1
{618C165A-2CE0-4B97-9A29-288EED868A75},100874,0,2021-01-01 10:36:41,-7,1
{CA6BAB32-91FD-47BC-9BF8-655016E645D7},100249,0,2021-01-01 10:43:18,-6,1
{8DBE09F8-091D-49FB-9EBB-C3D52AE42347},100404,0,2021-01-01 11:45:23,-5,1
{F580CFB1-E6A6-4129-B1CE-67D4371B75DD},100800,0,2021-01-01 11:46:45,-4,1
{B05183BC-75A1-4F75-8016-8D60A58EDCE4},100368,0,2021-01-01 11:59:03,-3,1
{3ADA3B3F-6DC2-4D1A-AB6A-6DACCBC76398},100651,0,2021-01-01 12:23:00,-7,1
{D24EF16B-067B-4460-BBC6-D93BB58D1C73},100014,0,2021-01-01 12:23:38,-10,1
{66BF6B98-6BAB-4141-9728-32299544D244},100429,0,2021-01-01 12:23:55,-3,1
{2D2E35DB-5696-4F39-A24B-99EB47E18DC2},100398,0,2021-01-01 12:29:58,-5,1
{A324DCE6-6929-4727-BBAB-B89585B1C116},100768,0,2021-01-01 12:32:03,-5,1
{024060D4-A283-4E4C-BC21-201A23682DC1},100777,0,2021-01-01 12:34:01,-3,1
{6153BBFE-6EB2-4E0A-8D99-7CE551BE5560},100062,0,2021-01-01 13:57:36,-8,1
{310D766B-AA8D-472D-98EB-E4566BC905AB},100008,0,2021-01-01 13:58:15,-3,1
{4FAA34C1-F2A4-4830-BA12-DCF4E687805A},100943,0,2021-01-01 13:59:41,-4,1
{D8EB8B17-E93A-45B9-8A78-95360CE32E03},100328,0,2021-01-01 15:06:28,-8,1
{1C88AD99-7E88-485D-8303-C5B7762C0C84},100041,0,2021-01-01 15:17:32,-4,1
{1C88AD99-7E88-485D-8303-C5B7762C0C84},100638,0,2021-01-01 15:17:32,-3,1
{4F082185-6DEE-422D-8ED5-E5B7DDC33494},100107,0,2021-01-01 15:45:44,-2,1
{8BF74ADB-8767-4155-BFC4-5D3ECE5057A2},100526,0,2021-01-01 15:46:14,-7,1
{152F5092-4BB5-4709-9493-A96DB052D09A},100659,0,2021-01-01 15:57:18,-9,1
{070EDB6A-4BDE-4454-8998-A9F8080B20B9},100766,0,2021-01-01 15:58:56,-9,1
{3459CFA2-E8D1-473B-A56E-0FED27771487},100368,0,2021-01-01 16:32:10,-8,1
{3459CFA2-E8D1-473B-A56E-0FED27771487},100433,0,2021-01-01 16:32:10,-3,1
{525341A4-A674-4A3B-A95F-C46AFF7D8525},100399,0,2021-01-01 16:56:24,-8,1
{00DF3C4F-6072-454A-AC9C-BE7277113255},100585,0,2021-01-01 17:17:00,-1,1
{C257BB02-6E33-4860-B695-7F3EDD5C5DFA},100727,0,2021-01-01 17:28:59,-3,1
{C969146A-F30E-4ADA-A4B1-429B8C262364},100470,0,2021-01-01 18:08:21,-8,1
{17FB38E7-0BE6-4405-AE13-4EC6CC9B74E1},100603,0,2021-01-01 18:17:26,-7,1
{65A9841D-9920-494D-90DD-D4F909312B64},100482,0,2021-01-01 18:20:13,-2,1
{FD52AABF-4557-49AB-A270-830FD66EC1A7},100690,0,2021-01-01 18:55:27,-3,1
{F4667A30-FBF9-47AC-B2EB-D4983C3392CB},100264,0,2021-01-01 19:02:09,-10,1
{F22AD035-0AF6-4612-8308-4E42ED76FB4B},100179,0,2021-01-01 19:12:47,-2,1
{2BBFC520-1150-4852-92D1-8A0458530141},100680,0,2021-01-01 19:16:43,-9,1
{E5E13851-FDB5-40B4-BE64-4FBAA88F4B66},100839,0,2021-01-01 19:36:46,-7,1
{541D7649-6CA3-4F9A-B279-572D249D9F3D},100278,0,2021-01-01 20:00:21,-6,1
{77979E6B-E295-4CEC-9991-E52FFCBF2C2F},100260,0,2021-01-01 20:20:03,-4,1
{C108917C-7467-4CD3-88E8-696CEAD37D71},100241,0,2021-01-01 21:09:31,-5,1
{92D521AD-F91E-46B1-9ECA-99B2CD7DC93B},100947,0,2021-01-01 21:35:37,-10,1
{9BBAF7FA-C5A5-4E17-A649-83D3CCFC79CF},100428,0,2021-01-01 21:57:47,-1,1
{E687483A-231D-450B-8C38-9CE37C094BAC},100723,0,2021-01-01 22:19:00,-10,1
{27EBDDE5-8C39-4D82-A566-45FB7495B6C4},100783,0,2021-01-01 22:47:48,-9,1
{59466233-9CAB-4EC7-9FAF-DC8A3B8BC11E},100106,0,2021-01-01 23:05:11,-3,1
{EE518F41-82A1-4078-B45A-ED12297F78FF},100001,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100002,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100003,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100004,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100005,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100006,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100007,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100008,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100009,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100010,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100011,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100012,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100013,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100014,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100015,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100016,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100017,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100018,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100019,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100020,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100021,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100022,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100023,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100024,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100025,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100026,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100027,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100028,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100029,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100030,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100031,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100032,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100033,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100034,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100035,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100036,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100037,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100038,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100039,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100040,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100041,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100042,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100043,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100044,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100045,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100046,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100047,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100048,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100049,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100050,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100051,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100052,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100053,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100054,0,2021-01-02 00:00:15,50,3
{EE518F41-82A1-4078-B45A-ED12297F78FF},100055,0,2021-01-02 00:00:15,50,3
